ds,yhat,yhat_lower,yhat_upper
2024-12-18,2727.4055682834423,2664.3891803289944,2787.462287116652
2024-12-19,2730.3941693036104,2665.3381171545193,2799.003918032277
2024-12-20,2732.3510682684237,2673.6934766583386,2798.234589207324
2024-12-23,2738.8204654100377,2671.2703663746247,2801.287979244812
2024-12-24,2744.7755243972156,2681.172606051215,2809.1385436375213
2024-12-26,2751.1661189337947,2687.4614263668304,2816.3924116081057
2024-12-27,2753.8871538179915,2685.92347632492,2818.516216676453
2024-12-30,2760.1504955855853,2698.1810458259974,2823.901290823448
2024-12-31,2765.8138636925305,2706.547818522928,2831.9503571422247
2025-01-02,2773.0613699508244,2710.459281777529,2838.469919871299
2025-01-03,2775.538897206626,2714.5724336457392,2839.4714651109193
2025-01-06,2781.086355495644,2722.0710268880107,2847.1792347862265
2025-01-07,2786.7487260845764,2720.591369438752,2851.048714055597
2025-01-08,2789.434827728753,2729.7548271722694,2857.0125234715365
2025-01-09,2793.0633243588336,2727.641076432147,2854.9988828814426
2025-01-10,2796.8903997118887,2735.1436485081244,2863.4920128527424
2025-01-13,2804.879705104122,2738.136489696808,2863.4248037097964
2025-01-14,2809.523793315375,2739.399629887536,2873.242488012729
2025-01-15,2814.756094585238,2752.530214271873,2875.152452077152
2025-01-16,2817.4010953185366,2751.042100365999,2883.3126319385933
2025-01-17,2819.26135478869,2753.5505490236037,2883.843165377668
2025-01-21,2830.706519001249,2767.5487445689932,2898.1372644263897
2025-01-22,2834.0291172868315,2766.528479701403,2898.963000139674
2025-01-23,2836.9830874293652,2773.288171807347,2899.8999325753052
2025-01-24,2839.269801411782,2777.7161133871296,2905.5018870443473
2025-01-27,2844.6124789739024,2780.9667065457256,2906.072717255765
2025-01-28,2850.178355065017,2785.0636330362536,2912.7613574490174
2025-01-29,2852.5609941317966,2787.969294735476,2917.192202733905
2025-01-30,2855.5809633184804,2793.455599894421,2918.1557418872903
2025-01-31,2857.134067340412,2791.662036883877,2920.0002023315487
2025-02-03,2862.0269866491467,2797.2126950800457,2923.0824679080442
2025-02-04,2866.3197517537183,2801.734311626055,2925.3021860164827
2025-02-05,2867.820344691152,2803.2175211392255,2927.764518684344
2025-02-06,2870.009170220791,2806.6813922508513,2934.159949828355
2025-02-07,2871.531709040575,2805.4864076138333,2936.562033880171
2025-02-10,2876.210339688049,2815.527476334331,2943.5600031494187
2025-02-11,2881.458543295831,2821.7470793378857,2942.0976040513196
2025-02-12,2882.91031740787,2818.715505974776,2943.779466921811
2025-02-13,2885.580527221973,2818.6049145745615,2948.3493765967924
2025-02-14,2886.880236841144,2821.423548922783,2950.9620740786418
2025-02-18,2898.710050951791,2834.2462131337543,2964.5890927688665
2025-02-19,2902.586260004472,2841.4695174076364,2967.091720434841
2025-02-20,2906.473591275476,2838.3414030851077,2969.209526117502
2025-02-21,2907.718412557934,2843.5985394028025,2975.032298385183
2025-02-24,2916.622928334256,2855.8879599981715,2979.5464407054437
2025-02-25,2921.84456658288,2859.8469441253087,2984.43966097113
2025-02-26,2926.1480037466417,2861.5634513625782,2993.5155718911515
2025-02-27,2931.760893578102,2870.1442681928347,2996.317870216918
2025-02-28,2934.7491749351225,2872.3740686605074,3003.655656949712
2025-03-03,2944.055557095243,2879.2581239416572,3010.2799127227395
2025-03-04,2950.620982302656,2880.8745986437443,3016.6359249906745
2025-03-05,2954.01062110483,2885.766711309244,3016.978051171304
2025-03-06,2958.575418385101,2896.887238221046,3017.6099794453394
2025-03-07,2962.3330486424293,2896.3789337487756,3025.3914057299535
2025-03-10,2971.2906056558763,2906.2202182548417,3028.4450612007645
2025-03-11,2977.7946769016376,2910.2454287148694,3037.956691922641
2025-03-12,2983.1028656497156,2915.620389736797,3049.4059781094857
2025-03-13,2986.65029688556,2925.2420647216727,3048.942701915576
2025-03-14,2990.1737149807377,2926.508667656813,3052.7102981088788
2025-03-17,2999.9759672303576,2938.1802414823087,3059.9823808492097
2025-03-18,3006.120126602182,2945.47978168916,3072.12124629038
2025-03-19,3011.0448988927214,2944.7338034647782,3077.477532583795
2025-03-20,3016.57919224097,2950.494112936039,3075.2474846820455
2025-03-21,3020.4153383780995,2960.8955761130255,3079.9119058236506
2025-03-24,3033.63544089876,2972.2418202270032,3097.1379143502113
2025-03-25,3041.5060880845267,2973.9769657754377,3107.430263982851
2025-03-26,3048.169298851562,2980.632618828037,3113.8073084678335
2025-03-27,3054.75583753916,2995.4282430885232,3124.7505951366616
2025-03-28,3059.885192073151,2995.178809149723,3123.5329616743115
2025-03-31,3079.100173361727,3013.645727724472,3147.679189424563
2025-04-01,3088.508776570533,3025.524219552169,3155.7899409878178
2025-04-02,3096.630691468735,3034.8617922044446,3158.4300113600825
2025-04-03,3101.364423762463,3037.937560981443,3169.129508586266
2025-04-04,3104.876349232804,3044.651222800145,3173.811989090582
2025-04-07,3124.2226429927287,3059.9774714491314,3188.4462370595725
2025-04-08,3133.318534270299,3070.0515792712295,3194.2013907097758
2025-04-09,3142.831794970995,3078.231322238803,3207.8279577935377
2025-04-10,3148.7791747892866,3085.039432988329,3214.6186330638893
2025-04-11,3155.7168748892072,3089.145626781537,3216.5786556538
2025-04-14,3171.8332662656976,3110.9243764485586,3232.749433520757
2025-04-15,3179.570215523417,3113.9052661059673,3242.3488696965733
2025-04-16,3185.81034964336,3124.956170836294,3250.3499384160264
2025-04-17,3192.2306156451373,3126.9341603055273,3256.3676004087943
2025-04-21,3202.037558780683,3139.2983389495926,3265.9620230636533
2025-04-22,3207.735924150871,3145.169351682302,3271.7666498068866
2025-04-23,3208.9773916672266,3148.6854280065763,3272.4954393792254
2025-04-24,3211.4456639595455,3143.2242468119443,3275.521137860923
2025-04-25,3212.240406457331,3150.7184409918873,3277.241561002785
2025-04-28,3212.032424545942,3148.4832690173453,3272.5130356125437
2025-04-29,3214.0182114119193,3146.5825208404926,3276.9274936915754
2025-04-30,3213.5829686913094,3154.2394217906326,3275.287270284482
2025-05-01,3215.122034492271,3148.872878776822,3273.9071055072027
2025-05-02,3214.206437118521,3153.100170240086,3277.675376818666
2025-05-05,3212.938763628872,3149.292467262862,3278.902062472746
2025-05-06,3217.5426918331336,3154.007755187212,3280.873939639409
2025-05-07,3218.4356871251357,3151.4074781906606,3281.8622038596404
2025-05-08,3221.297490369121,3159.510258524418,3285.3340529097995
2025-05-09,3222.725848904546,3157.293225533849,3288.2827855320807
2025-05-12,3226.727321953474,3163.5691840308104,3289.6518654021697
2025-05-13,3232.6446914894423,3172.072181380117,3296.6732452619603
2025-05-14,3235.345962408094,3173.3078499005856,3297.710238834647
2025-05-15,3237.4778137011767,3174.148211778572,3300.851527959822
2025-05-16,3240.1442109610025,3177.5654839395297,3298.721447408986
2025-05-19,3247.128758177781,3182.1344258221266,3308.1241505920375
2025-05-20,3252.6618126072462,3192.0362905163815,3316.3975456647136
2025-05-21,3255.671374571297,3191.9529596157563,3319.8624130142766
2025-05-22,3258.9528281916096,3193.617534709499,3321.6603824913045
2025-05-23,3261.4400144351825,3204.0057730406375,3321.887456759064
2025-05-27,3271.9541241051784,3214.3265357681403,3334.425795149515
2025-05-28,3275.3299723640253,3214.8067025775063,3342.377414857912
2025-05-29,3277.2061216186466,3215.004685845652,3337.4606842146377
2025-05-30,3278.1761163716924,3215.671589676779,3338.960911685002
2025-06-02,3281.103069863668,3215.4636075998123,3343.8382916216756
2025-06-03,3285.086517602248,3224.1463052305967,3350.0409368204864
2025-06-04,3285.9721806294015,3224.292312603999,3347.8767276753165
2025-06-05,3287.2857320394064,3227.707252458943,3351.7865702995637
2025-06-06,3287.7060815343357,3223.888712965441,3353.841432888025
2025-06-09,3286.2159375299875,3218.095979487985,3350.791707599116
2025-06-10,3288.4127111670014,3226.963315439734,3354.912611464266
2025-06-11,3290.8579287079488,3227.4449176281446,3356.523041727765
2025-06-12,3291.0550185735688,3227.7058551339783,3355.477362988658
2025-06-13,3293.3497497997837,3230.3623019378724,3355.355204221149
2025-06-16,3289.940637427399,3229.121972973414,3353.112742020135
2025-06-17,3294.4187879520914,3232.1853737338397,3362.4422885409285
2025-06-18,3295.2311850517845,3233.919588845454,3356.2200095214416
2025-06-20,3295.299955689414,3234.116708764146,3362.40852563022
2025-06-23,3290.5665573559268,3226.741679092272,3355.5708932044445
2025-06-24,3291.2067199698477,3230.7714070789857,3355.535198387256
2025-06-25,3293.081449984853,3228.8131124631686,3357.1009165128144
2025-06-26,3294.8667425958265,3235.080995260994,3357.2881059414817
2025-06-27,3295.6012611297056,3232.0143513255093,3358.253032145081
2025-06-30,3297.824727362188,3231.8170607850934,3361.9839715176904
2025-07-01,3302.405796279791,3240.697902280743,3365.3226430415266
2025-07-02,3306.2519227762027,3245.17139341483,3369.618609749709
2025-07-03,3308.5608152367136,3243.4135549093958,3369.1575391302604
2025-07-04,3309.8025277049396,3245.991049817522,3368.0689165459125
2025-07-07,3316.174877278191,3255.2468579528686,3375.8113977409207
2025-07-08,3321.7426070042466,3259.7788739858374,3381.1666018899436
2025-07-09,3325.2473853237534,3261.9218606946097,3388.8312171599314
2025-07-10,3327.571534364835,3260.8577305375047,3390.1313647726683
2025-07-11,3331.2261204148654,3269.4426842854787,3393.5321824288803
2025-07-14,3338.083865595117,3278.3115316518324,3401.93881482746
2025-07-15,3343.7828396566897,3284.634480656578,3408.1151534768583
2025-07-16,3347.791373090452,3284.611398489018,3411.6559111275415
2025-07-17,3352.5999474484715,3290.066238555136,3413.4607661421533
2025-07-18,3355.380811017074,3291.289260015372,3420.676895617605
2025-07-21,3363.9687536063107,3302.5222727591904,3424.550406214022
2025-07-22,3369.3986448826017,3307.988584890511,3433.9806562681915
2025-07-23,3372.832135671718,3311.538355477578,3441.5356678636435
2025-07-24,3377.229298450546,3314.1249078906817,3443.7998490065047
2025-07-25,3379.285932614627,3315.805346725212,3442.167047746509
2025-07-28,3387.363105235638,3332.15293534114,3452.833720821509
2025-07-29,3394.290499632756,3327.759128350169,3458.032869141817
2025-07-30,3397.9892705656357,3331.972633449647,3462.069386106759
2025-07-31,3400.438144272454,3339.3565042681107,3464.5273086557395
2025-08-01,3400.768888646974,3336.6587165205697,3466.2447812429054
2025-08-04,3403.7690534673593,3345.799361209738,3467.229469021768
2025-08-05,3407.1803101056744,3340.7109404298444,3469.9787750752284
2025-08-06,3408.7029616741934,3346.231327178179,3470.677650175033
2025-08-07,3410.234001313282,3345.901003132589,3473.1384871831006
2025-08-08,3410.7906423803815,3352.9927305173305,3474.953164969288
2025-08-11,3412.033843204792,3343.006843561203,3470.422175396225
2025-08-12,3415.0945509730077,3352.8363426792835,3477.79257296623
2025-08-13,3416.384983593963,3354.8335971475485,3478.0953356219725
2025-08-14,3418.810597536937,3351.99793048685,3478.130985111024
2025-08-15,3418.517569837585,3356.8646854630224,3485.883834521801
2025-08-18,3420.799357935264,3358.377131424136,3481.8772536576234
2025-08-19,3424.21023019139,3359.416326966563,3489.4979901355514
2025-08-20,3427.058296386573,3365.734708444204,3493.540656062658
2025-08-21,3429.607723763063,3364.0345162084386,3494.705550483803
2025-08-22,3431.021425742291,3364.6011803819797,3490.461300398775
2025-08-25,3436.5135752850506,3371.5588058320673,3501.137081900843
2025-08-26,3440.5723701420466,3379.022593739996,3505.4584250148864
2025-08-27,3444.3586818405897,3380.530010408434,3502.8286776809377
2025-08-28,3447.8354567435053,3377.3625065596607,3510.6653970153784
2025-08-29,3449.5086310125366,3383.8622080343625,3512.928492754389
2025-08-30,3441.4377538573453,3382.9802917397524,3505.566757575881
2025-08-31,3444.2985834902943,3379.3374341782314,3507.8644171511046
2025-09-01,3455.604406037109,3392.03066016984,3514.8916215309896
2025-09-02,3460.7684460991563,3395.974707147051,3525.5021891945817
2025-09-03,3463.8730404761986,3399.993154834611,3528.6031562291787
2025-09-04,3466.757578690691,3406.2988990235112,3527.9653225367815
2025-09-05,3468.3096660871074,3403.012163111604,3530.6750161997124
2025-09-06,3459.5343354759284,3390.1059668503713,3523.3552987299377
2025-09-07,3461.4991791478005,3397.205708385356,3523.2949733897885
2025-09-08,3471.731240750478,3401.8324383687245,3534.8520560497745
2025-09-09,3475.6622205203616,3410.600947338734,3537.4780016510845
2025-09-10,3477.3972841257655,3412.9444698303946,3542.654460340042
2025-09-11,3478.802526322862,3417.3684728515846,3544.377021068662
2025-09-12,3478.7955561547888,3418.905695869277,3545.4173725206424
2025-09-13,3468.414043315245,3407.874015011263,3535.0630830479913
2025-09-14,3468.76011350098,3402.740990925322,3525.531428517417
2025-09-15,3477.3964501774703,3412.3152100440475,3538.238181089284
2025-09-16,3479.790675650916,3417.024700839324,3548.662977493713
2025-09-17,3480.0833220635213,3418.7752824799545,3545.8918256605607
2025-09-18,3480.1744643018433,3414.8312699513153,3547.4372826843905
2025-09-19,3479.0135022154013,3413.785633898239,3545.194453281774
2025-09-20,3467.666951771707,3401.734682269293,3533.410292629492
2025-09-21,3467.2621517864645,3403.1593997532336,3532.142530504338
2025-09-22,3475.382760784583,3411.4169898789687,3538.06361190384
2025-09-23,3477.512631883236,3416.004290362755,3543.1373573868045
2025-09-24,3477.8033887903034,3415.1552694693755,3541.4493140116183
2025-09-25,3478.1607845382714,3411.338461361931,3544.519226715039
2025-09-26,3477.534336890789,3410.968707249823,3542.4534863968292
2025-09-27,3466.9851033359646,3401.902947831709,3530.618144439884
2025-09-28,3467.6295022666072,3403.5524827454165,3538.638129554442
